21:35:36.806 [TestNG-tests-1] INFO  utils.Log - +++++++++++++++++++++++++++++++++
21:35:44.956 [TestNG-tests-2] INFO  utils.Log - called sendKeys on method<sendKeys> on element <input type="text" class="woocommerce-Input woocommerce-Input--text input-text" name="username" id="username" autocomplete="username" value="" style="">
21:35:44.991 [TestNG-tests-2] INFO  utils.Log - Called method <waitForElementToBeVisible> on element with locator :By.id: password
21:35:45.036 [TestNG-tests-2] INFO  utils.Log - called clear on method<sendKeys> on element <input class="woocommerce-Input woocommerce-Input--text input-text" type="password" name="password" id="password" autocomplete="current-password">
21:35:45.056 [TestNG-tests-2] INFO  utils.Log - called sendKeys on method<sendKeys> on element <input class="woocommerce-Input woocommerce-Input--text input-text" type="password" name="password" id="password" autocomplete="current-password" style="">
21:35:45.078 [TestNG-tests-2] INFO  utils.Log - Called method <waitForElementToBeClickable> on element with locator :By.cssSelector: button[name='login']
21:35:45.139 [TestNG-tests-2] INFO  utils.Log - called method <Click()> on element :<button type="submit" class="woocommerce-button button woocommerce-form-login__submit" name="login" value="Log in">Log in</button>
21:35:45.829 [TestNG-tests-2] INFO  utils.Log - +++++++++++++++++++++++++++++++++
21:35:45.830 [TestNG-tests-2] INFO  utils.Log - Passed test case :invalidLoginTest
21:35:45.830 [TestNG-tests-2] INFO  utils.Log - End time :2023.01.05.21.35.45
21:35:45.831 [TestNG-tests-2] INFO  utils.Log - +++++++++++++++++++++++++++++++++
